period,state,state_name,sectorid,sector,sales,sales_units,year,month,TMAX,TMIN,TAVG,HDD,CDD,population,per_capita_income
2017-05-01,NH,New Hampshire,COM,commercial,329.19215,million kilowatt hours,2017,5,16.919278863202617,5.861824944036087,11.390551903619352,210.6718181818182,10.790909090909093,1359076,57878
2017-04-01,NH,New Hampshire,COM,commercial,356.47804,million kilowatt hours,2017,4,13.702353285771162,1.778932655926989,7.750613731082994,285.14473684210526,3.155263157894737,1359076,57878
2017-03-01,NH,New Hampshire,COM,commercial,352.62953,million kilowatt hours,2017,3,2.053502495769912,-9.000501283924416,-3.4750823098843058,621.5982758620689,0.0,1359076,57878
2017-02-01,NH,New Hampshire,COM,commercial,341.25482,million kilowatt hours,2017,2,2.688008057894023,-8.543591153810452,-2.9250949917528866,552.6140350877193,0.0,1359076,57878
2017-01-01,NH,New Hampshire,COM,commercial,393.26785,million kilowatt hours,2017,1,1.4476137270814888,-8.187834091923754,-3.370110182421133,636.3366071428571,0.0,1359076,57878
2016-12-01,NH,New Hampshire,COM,commercial,355.70811,million kilowatt hours,2016,12,1.267325925677317,-9.032273478094533,-3.874243629918117,618.6181034482759,0.0,1351178,55677
2016-11-01,NH,New Hampshire,COM,commercial,330.78703,million kilowatt hours,2016,11,8.713115264330593,-1.550138998533395,3.581866626687419,398.4098214285714,0.0,1351178,55677
2016-10-01,NH,New Hampshire,COM,commercial,360.27625,million kilowatt hours,2016,10,15.034746069895412,3.444943960636912,9.239845015266162,252.89722222222224,0.1240740740740739,1351178,55677
2016-09-01,NH,New Hampshire,COM,commercial,415.27234,million kilowatt hours,2016,9,23.344959122601782,9.5421269563026,16.443469553267594,75.15555555555555,30.30740740740741,1351178,55677
2016-08-01,NH,New Hampshire,COM,commercial,428.88677,million kilowatt hours,2016,8,27.382575178039197,13.933872374438518,20.658243539084705,11.879090909090907,91.04454545454546,1351178,55677
2016-07-01,NH,New Hampshire,COM,commercial,409.36135,million kilowatt hours,2016,7,27.76288010133028,14.124276929917848,20.94357851562406,15.103846153846153,102.56634615384615,1351178,55677
2016-06-01,NH,New Hampshire,COM,commercial,369.23996,million kilowatt hours,2016,6,24.7434877478843,10.4532927736376,17.598634513634515,47.2,35.69230769230769,1351178,55677
2016-05-01,NH,New Hampshire,COM,commercial,327.42394,million kilowatt hours,2016,5,19.571872125607896,6.318239812053854,12.951271403722778,164.0196078431373,16.690196078431374,1351178,55677
2016-04-01,NH,New Hampshire,COM,commercial,350.55273,million kilowatt hours,2016,4,12.163778284298468,-2.281160624690984,4.932516862139484,365.1735294117647,0.2098039215686276,1351178,55677
2016-03-01,NH,New Hampshire,COM,commercial,374.84764,million kilowatt hours,2016,3,8.067950195463583,-3.699836422971744,2.1868051468404803,457.4470588235294,0.0294117647058823,1351178,55677
2016-02-01,NH,New Hampshire,COM,commercial,373.35841,million kilowatt hours,2016,2,3.0103722252303684,-9.53551033618875,-3.2671959939738864,585.6163265306122,0.0,1351178,55677
2016-01-01,NH,New Hampshire,COM,commercial,370.47748,million kilowatt hours,2016,1,0.2850874389812127,-10.012391559758472,-4.863652060388628,653.712,0.0,1351178,55677
2015-12-01,NH,New Hampshire,COM,commercial,346.18299,million kilowatt hours,2015,12,6.302423495241627,-2.183776489309109,2.059323502966259,461.823,0.0,1343764,54161
2015-11-01,NH,New Hampshire,COM,commercial,342.4255,million kilowatt hours,2015,11,10.947641327373606,-1.5003210647274496,4.723660131323078,365.26372549019607,0.0284313725490197,1343764,54161
2015-10-01,NH,New Hampshire,COM,commercial,366.08937,million kilowatt hours,2015,10,14.5918321653431,1.2848250515083328,7.938328608425718,294.4235294117647,0.0009803921568626,1343764,54161
2015-09-01,NH,New Hampshire,COM,commercial,409.35406,million kilowatt hours,2015,9,24.98411475762568,10.42928275207538,17.707777814679588,55.845098039215685,47.11176470588235,1343764,54161
2015-08-01,NH,New Hampshire,COM,commercial,422.04271,million kilowatt hours,2015,8,26.766067446691597,13.942300879277076,20.3450397779576,11.81470588235294,81.42058823529412,1343764,54161
2015-07-01,NH,New Hampshire,COM,commercial,398.71558,million kilowatt hours,2015,7,26.392919823647933,13.575118215626487,19.97534988135371,18.21122448979592,76.44285714285714,1343764,54161
2015-06-01,NH,New Hampshire,COM,commercial,400.73264,million kilowatt hours,2015,6,21.95982526425099,10.200210006032616,16.078271375194856,76.415,22.642000000000003,1343764,54161
2015-05-01,NH,New Hampshire,COM,commercial,337.03702,million kilowatt hours,2015,5,23.350364492941644,7.299267100558417,15.318161486405204,107.989,27.987,1343764,54161
2015-04-01,NH,New Hampshire,COM,commercial,345.9105,million kilowatt hours,2015,4,11.538479426361096,-0.996835353011578,5.267160300263023,362.912,0.0,1343764,54161
2015-03-01,NH,New Hampshire,COM,commercial,367.15769,million kilowatt hours,2015,3,2.5657314294111258,-10.673229546198092,-4.058904869376881,654.7919999999999,0.0,1343764,54161
2015-02-01,NH,New Hampshire,COM,commercial,375.35251,million kilowatt hours,2015,2,-6.069376675001029,-19.9130120781256,-12.99043680080574,816.8911764705882,0.0,1343764,54161
2015-01-01,NH,New Hampshire,COM,commercial,380.17244,million kilowatt hours,2015,1,-2.998598394825571,-15.70099004211451,-9.35097553715136,777.4273584905661,0.0,1343764,54161
2014-12-01,NH,New Hampshire,COM,commercial,384.657,million kilowatt hours,2014,12,2.3065340368551914,-5.343618278591779,-1.524771120556588,564.0858490566037,0.0,1339344,51988
2014-11-01,NH,New Hampshire,COM,commercial,335.12637,million kilowatt hours,2014,11,6.58769282866984,-3.2211118271800867,1.6926867748801355,461.0805555555556,0.0,1339344,51988
2014-10-01,NH,New Hampshire,COM,commercial,354.28064,million kilowatt hours,2014,10,15.302067549743365,5.162616798615219,10.232455203415542,233.57685185185184,2.8870370370370364,1339344,51988
2014-09-01,NH,New Hampshire,COM,commercial,390.47537,million kilowatt hours,2014,9,21.70236242971588,8.166218763994625,14.93125217694183,114.17909090909092,25.884545454545457,1339344,51988
2014-08-01,NH,New Hampshire,COM,commercial,397.61526,million kilowatt hours,2014,8,24.46058944488756,11.96284788542938,18.211775072140163,30.35555555555556,37.09166666666667,1339344,51988
2014-07-01,NH,New Hampshire,COM,commercial,403.14617,million kilowatt hours,2014,7,26.696235261012895,14.325381077973896,20.51034839937845,12.721698113207546,89.6745283018868,1339344,51988
2014-06-01,NH,New Hampshire,COM,commercial,356.83793,million kilowatt hours,2014,6,24.18267561759429,10.992008219256103,17.586874712674973,45.98962264150943,34.54622641509434,1339344,51988
2014-05-01,NH,New Hampshire,COM,commercial,342.26022,million kilowatt hours,2014,5,18.70716054752277,6.288047252256558,12.493012739900577,165.04905660377358,2.818867924528302,1339344,51988
2014-04-01,NH,New Hampshire,COM,commercial,355.13809,million kilowatt hours,2014,4,12.437632381715009,-0.9059090952612164,5.765500280822337,348.74528301886795,0.0839622641509433,1339344,51988
2014-03-01,NH,New Hampshire,COM,commercial,356.10075,million kilowatt hours,2014,3,1.3344999921904817,-12.35026176824846,-5.518340828914731,695.6240384615384,0.0,1339344,51988
2014-02-01,NH,New Hampshire,COM,commercial,395.48643,million kilowatt hours,2014,2,-1.2326027909805743,-13.56281175077734,-7.406351193462783,665.3634615384616,0.0,1339344,51988
2014-01-01,NH,New Hampshire,COM,commercial,393.40577,million kilowatt hours,2014,1,-2.545359430728559,-13.729506378429654,-8.129400840294506,780.6326923076923,0.0,1339344,51988
2024-12-01,RI,Rhode Island,RES,residential,244.1256,million kilowatt hours,2024,12,5.857666666666667,-3.1263225806451613,1.3656720430107527,513.925,0.0,1112308,70622
2024-11-01,RI,Rhode Island,RES,residential,207.702,million kilowatt hours,2024,11,13.577111111111112,2.783888888888889,8.180499999999999,276.695,1.2550000000000003,1112308,70622
2024-10-01,RI,Rhode Island,RES,residential,235.22439,million kilowatt hours,2024,10,18.819666666666667,6.63294623655914,12.726306451612905,163.865,0.9550000000000008,1112308,70622
2024-09-01,RI,Rhode Island,RES,residential,247.20029,million kilowatt hours,2024,9,22.30240476190476,12.76442857142857,17.533416666666668,32.92,19.085000000000004,1112308,70622
2024-08-01,RI,Rhode Island,RES,residential,373.71154,million kilowatt hours,2024,8,25.884912954429087,16.199274620242363,21.042093787335723,5.145000000000001,97.36,1112308,70622
2024-07-01,RI,Rhode Island,RES,residential,379.8115,million kilowatt hours,2024,7,27.3658064516129,18.92088410991637,23.143345280764635,0.0,158.3777777777778,1112308,70622
2024-06-01,RI,Rhode Island,RES,residential,241.29404,million kilowatt hours,2024,6,25.36148148148148,14.832592592592594,20.09703703703704,10.300000000000002,73.21111111111111,1112308,70622
2024-05-01,RI,Rhode Island,RES,residential,207.9311,million kilowatt hours,2024,5,19.164767025089606,9.862246117084828,14.513506571087216,115.31666666666668,7.744444444444444,1112308,70622
2024-04-01,RI,Rhode Island,RES,residential,210.00388,million kilowatt hours,2024,4,13.70111111111111,3.5477777777777777,8.624444444444444,281.2722222222222,0.0055555555555552,1112308,70622
2024-03-01,RI,Rhode Island,RES,residential,229.6819,million kilowatt hours,2024,3,10.506093189964158,0.9949820788530466,5.750537634408602,379.73333333333335,0.0,1112308,70622
2024-02-01,RI,Rhode Island,RES,residential,246.72045,million kilowatt hours,2024,2,5.502440754931176,-3.7469419611182064,0.877749396906485,492.6,0.0,1112308,70622
2024-01-01,RI,Rhode Island,RES,residential,287.92531,million kilowatt hours,2024,1,3.9584229390681,-3.4770609318996417,0.2406810035842294,550.5388888888889,0.0,1112308,70622
2023-12-01,RI,Rhode Island,RES,residential,238.15896,million kilowatt hours,2023,12,8.75483870967742,0.1691756272401434,4.462007168458781,419.67777777777775,0.0,1103429,67769
2023-11-01,RI,Rhode Island,RES,residential,221.77753,million kilowatt hours,2023,11,10.506296296296297,-0.3888888888888889,5.058703703703704,388.2388888888889,0.0,1103429,67769
2023-10-01,RI,Rhode Island,RES,residential,218.69195,million kilowatt hours,2023,10,18.843727598566307,8.656989247311827,13.750358422939067,137.84444444444443,6.105555555555556,1103429,67769
2023-09-01,RI,Rhode Island,RES,residential,291.76449,million kilowatt hours,2023,9,23.537666666666667,14.295666666666666,18.916666666666664,40.12,62.77,1103429,67769
2023-08-01,RI,Rhode Island,RES,residential,316.66583,million kilowatt hours,2023,8,25.285806451612903,16.167096774193546,20.726451612903222,2.1450000000000005,86.66499999999999,1103429,67769
2023-07-01,RI,Rhode Island,RES,residential,370.60045,million kilowatt hours,2023,7,27.797655913978492,18.87368817204301,23.335672043010756,0.025,164.405,1103429,67769
2023-06-01,RI,Rhode Island,RES,residential,232.05289,million kilowatt hours,2023,6,22.600036124794748,13.018783251231527,17.809409688013137,41.41,35.595000000000006,1103429,67769
2023-05-01,RI,Rhode Island,RES,residential,175.97386,million kilowatt hours,2023,5,19.645932411674345,6.914492319508449,13.2802123655914,147.575,2.9899999999999998,1103429,67769
2023-04-01,RI,Rhode Island,RES,residential,190.69044,million kilowatt hours,2023,4,15.510666666666667,4.852333333333333,10.1815,220.295,3.9500000000000006,1103429,67769
2023-03-01,RI,Rhode Island,RES,residential,235.51285,million kilowatt hours,2023,3,8.991799283154121,-0.7825663082437276,4.112014635603345,419.4166666666667,0.0,1103429,67769
2023-02-01,RI,Rhode Island,RES,residential,232.88406,million kilowatt hours,2023,2,6.582445332445333,-3.906096028154852,1.371418858918859,425.76666666666665,0.0,1103429,67769
2023-01-01,RI,Rhode Island,RES,residential,270.38869,million kilowatt hours,2023,1,6.988967741935484,-0.590431141439206,3.2033548387096773,447.725,0.0,1103429,67769
2022-12-01,RI,Rhode Island,RES,residential,257.3095,million kilowatt hours,2022,12,6.263709677419355,-2.828225806451613,1.717741935483871,504.75,0.0,1099498,64466
2022-11-01,RI,Rhode Island,RES,residential,212.52607,million kilowatt hours,2022,11,13.557435897435898,2.2432763532763533,7.900356125356126,301.2888888888889,3.061111111111112,1099498,64466
2022-10-01,RI,Rhode Island,RES,residential,201.5044,million kilowatt hours,2022,10,17.451971326164873,6.998924731182796,12.225448028673837,180.6222222222222,1.6111111111111112,1099498,64466
2022-09-01,RI,Rhode Island,RES,residential,262.11683,million kilowatt hours,2022,9,22.56455938697318,12.31845466155811,17.441507024265647,45.105555555555554,28.56666666666667,1099498,64466
2022-08-01,RI,Rhode Island,RES,residential,383.40439,million kilowatt hours,2022,8,28.77168458781362,18.19641577060932,23.484050179211472,0.0,170.00555555555556,1099498,64466
2022-07-01,RI,Rhode Island,RES,residential,375.06287,million kilowatt hours,2022,7,28.68709677419355,17.594982078853047,23.1410394265233,0.0833333333333333,159.45555555555555,1099498,64466
2022-06-01,RI,Rhode Island,RES,residential,195.27368,million kilowatt hours,2022,6,24.381481481481483,13.292592592592593,18.837037037037035,17.67777777777778,42.78888888888889,1099498,64466
2022-05-01,RI,Rhode Island,RES,residential,234.28575,million kilowatt hours,2022,5,20.50358422939068,10.267025089605736,15.385304659498209,105.15555555555557,24.1,1099498,64466
2022-04-01,RI,Rhode Island,RES,residential,274.77302,million kilowatt hours,2022,4,14.475555555555555,3.356666666666667,8.916111111111112,272.51666666666665,0.0,1099498,64466
2022-03-01,RI,Rhode Island,RES,residential,244.48791,million kilowatt hours,2022,3,10.108501792114696,-0.9496774193548388,4.579412186379929,407.2888888888889,0.0,1099498,64466
2022-02-01,RI,Rhode Island,RES,residential,243.77856,million kilowatt hours,2022,2,5.90652557319224,-5.663741916519694,0.1213918283362727,498.6055555555556,0.0,1099498,64466
2022-01-01,RI,Rhode Island,RES,residential,283.81601,million kilowatt hours,2022,1,2.456511350059737,-8.340764635603344,-2.942126642771804,646.8,0.0,1099498,64466
2021-12-01,RI,Rhode Island,RES,residential,232.55563,million kilowatt hours,2021,12,7.719713261648745,-0.7275985663082438,3.496057347670251,449.6222222222222,0.0,1097246,63108
2021-11-01,RI,Rhode Island,RES,residential,213.1157,million kilowatt hours,2021,11,11.40064586754242,-0.1483807699324941,5.6261325488049625,365.4611111111111,0.0,1097246,63108
2021-10-01,RI,Rhode Island,RES,residential,230.72246,million kilowatt hours,2021,10,18.98959502327689,9.675090841675935,14.332342932476417,115.33333333333331,2.777777777777779,1097246,63108
2021-09-01,RI,Rhode Island,RES,residential,271.40854,million kilowatt hours,2021,9,23.512222222222224,14.002962962962965,18.75759259259259,23.11111111111111,45.83888888888889,1097246,63108
2021-08-01,RI,Rhode Island,RES,residential,366.51108,million kilowatt hours,2021,8,27.26029868578256,18.197168458781363,22.72873357228196,0.8111111111111108,146.98333333333335,1097246,63108
2021-07-01,RI,Rhode Island,RES,residential,323.38469,million kilowatt hours,2021,7,25.929118663594476,16.943189324116744,21.436153993855605,6.709999999999999,102.32,1097246,63108
2021-06-01,RI,Rhode Island,RES,residential,294.81777,million kilowatt hours,2021,6,26.087666666666667,14.937666666666669,20.512666666666668,17.535,92.915,1097246,63108
2021-05-01,RI,Rhode Island,RES,residential,210.67709,million kilowatt hours,2021,5,20.115806451612904,8.218709677419355,14.167258064516128,132.45499999999998,13.64,1097246,63108
2021-04-01,RI,Rhode Island,RES,residential,203.28745,million kilowatt hours,2021,4,14.71485303776683,3.371119047619048,9.04298604269294,263.245,0.0,1097246,63108
2021-03-01,RI,Rhode Island,RES,residential,242.01599,million kilowatt hours,2021,3,11.023236559139786,-1.173268817204301,4.924983870967742,386.595,0.0,1097246,63108
2021-02-01,RI,Rhode Island,RES,residential,255.38637,million kilowatt hours,2021,2,3.356687242798354,-4.849485596707819,-0.7463991769547325,522.7444444444444,0.0,1097246,63108
2021-01-01,RI,Rhode Island,RES,residential,287.65025,million kilowatt hours,2021,1,3.6719235364396656,-4.816714456391876,-0.5723954599761051,573.6444444444445,0.0,1097246,63108
2020-12-01,RI,Rhode Island,RES,residential,263.01133,million kilowatt hours,2020,12,6.479928315412186,-3.0530465949820798,1.713440860215054,504.8833333333333,0.0,1096530,59275
2020-11-01,RI,Rhode Island,RES,residential,218.1853,million kilowatt hours,2020,11,14.423333333333334,2.2444444444444445,8.333888888888888,290.3777777777778,0.3944444444444445,1096530,59275
